PlayerID,Player,Team,Positions,Games,GS,W,L,SV,IP,Outs,SO,BB,ERA,WHIP
605488,Jeffrey Springs,Athletics,P,28,28,4,14,0,138.1,415,109,56,6.18,1.47
686799,Jack Kochanowicz,Los Angeles Angels,P,13,13,2,5,0,64.0,192,47,36,6.19,1.58
595978,Austin Hedges,Cleveland Guardians,"C, P",4,0,0,0,0,4.1,13,1,0,6.23,1.62
684665,Luke Murphy,Los Angeles Angels,P,18,0,0,3,0,17.1,52,18,10,6.23,1.62
674370,Osvaldo Bido,Chicago White Sox,P,11,0,2,0,1,18.2,56,11,10,6.27,1.34
673929,Jordan Leasure,Chicago White Sox,P,18,1,2,1,0,18.2,56,18,8,6.27,1.23
689818,David Sandlin,Chicago White Sox,P,7,5,2,2,0,34.1,103,33,13,6.29,1.28
676979,Garrett Crochet,Boston Red Sox,P,6,6,3,3,0,30.0,90,37,11,6.3,1.47
700842,Eduardo Rivera,Boston Red Sox,P,4,3,0,1,0,10.0,30,10,6,6.3,1.4
664126,Pete Fairbanks,Miami Marlins,P,46,1,4,5,19,41.1,124,57,21,6.31,1.35
684049,Brandan Bidois,Pittsburgh Pirates,P,15,0,0,0,0,15.2,47,20,12,6.32,1.98
687312,Gabriel Hughes,Colorado Rockies,P,14,13,0,8,1,64.0,192,56,24,6.33,1.44
686751,Seth Johnson,Athletics,P,25,0,1,0,0,28.1,85,36,17,6.35,1.69
688297,Chris Roycroft,Athletics,P,24,0,2,0,1,34.0,102,24,16,6.35,1.82
607536,Kyle Freeland,Colorado Rockies,P,24,24,4,10,0,128.1,385,104,28,6.38,1.47
672582,Angel Zerpa,Milwaukee Brewers,P,12,0,0,2,2,12.2,38,8,6,6.39,1.74
800600,Jackson Kent,Washington Nationals,P,7,7,1,4,0,32.1,97,27,23,6.4,1.76
687606,Paxton Schultz,Washington Nationals,P,27,1,1,2,1,32.1,97,32,12,6.4,1.7
663574,Tony Santillan,Cincinnati Reds,P,44,0,3,4,5,40.2,122,36,28,6.42,1.67
605130,Scott Barlow,Athletics,P,36,0,2,0,2,33.1,100,29,19,6.48,1.35
671111,Sammy Peralta,Los Angeles Angels,P,13,1,0,1,0,16.2,50,21,7,6.48,1.74
687931,Carson Whisenhunt,San Francisco Giants,P,8,8,3,4,0,34.2,104,26,21,6.49,1.79
684442,Kohl Drake,Arizona Diamondbacks,P,5,5,0,1,0,20.2,62,17,7,6.53,1.5
663362,Matt Waldron,Washington Nationals,P,17,4,2,2,0,42.2,128,33,11,6.54,1.59
621121,Lance McCullers Jr.,Milwaukee Brewers,P,10,8,2,3,0,44.0,132,48,27,6.55,1.55
680730,Mitchell Parker,Washington Nationals,P,22,0,3,3,1,39.2,119,34,13,6.58,1.49
680573,Simeon Woods Richardson,Toronto Blue Jays,P,20,10,2,7,0,66.0,198,40,37,6.68,1.76
646242,Jhonathan Díaz,Seattle Mariners,P,1,0,0,0,0,1.1,4,1,0,6.75,1.5
640451,Hunter Harvey,Chicago Cubs,P,4,0,0,1,0,4.0,12,4,1,6.75,1.5
686610,Ken Waldichuk,Washington Nationals,P,5,0,0,0,0,9.1,28,8,6,6.75,1.5
663978,Chris Paddack,Texas Rangers,P,14,9,0,7,0,57.0,171,40,19,6.79,1.67
621383,Tanner Banks,Philadelphia Phillies,P,30,1,0,4,0,33.0,99,35,14,6.82,1.94
681402,Gus Varland,Washington Nationals,P,33,0,1,2,6,31.2,95,30,15,6.82,1.83
668881,Hunter Greene,Cincinnati Reds,P,5,5,2,2,0,27.2,83,33,9,6.83,1.37
663893,Brendon Little,Toronto Blue Jays,P,28,0,0,3,0,26.1,79,42,24,6.84,1.97
656212,Charlie Barnes,Los Angeles Dodgers,P,5,0,0,1,0,13.0,39,6,7,6.92,1.85
700363,AJ Smith-Shawver,Atlanta Braves,P,6,5,0,2,0,26.0,78,20,16,6.92,1.73
623437,Justin Topa,New York Yankees,P,25,0,0,1,2,22.0,66,15,12,6.95,1.95
685801,Hunter Bigge,Tampa Bay Rays,P,18,0,1,1,0,19.1,58,14,14,6.98,1.45
673540,Kodai Senga,New York Mets,P,29,8,0,9,7,60.0,180,73,38,7.05,1.6
663941,Tristan Beck,San Francisco Giants,P,11,0,0,0,1,14.0,42,6,5,7.07,1.57
669854,Ronel Blanco,Houston Astros,P,7,5,0,1,0,31.2,95,26,15,7.11,1.42
668834,Easton McGee,Kansas City Royals,P,9,0,0,0,0,11.1,34,9,5,7.15,1.94
686930,Mason Barnett,Athletics,P,19,5,1,4,2,44.0,132,42,28,7.16,1.75
676254,Ryan Walker,San Francisco Giants,P,33,0,0,1,3,32.2,98,23,19,7.16,1.81
663765,Jake Woodford,Chicago Cubs,P,18,0,1,0,1,26.1,79,23,7,7.18,1.78
547179,Michael Lorenzen,Toronto Blue Jays,P,32,25,3,13,1,127.1,382,90,54,7.21,1.88
691769,Philip Abner,San Francisco Giants,P,12,0,0,0,0,18.2,56,10,10,7.23,1.55
694335,Matt Svanson,St. Louis Cardinals,P,41,1,2,3,0,43.1,130,41,21,7.27,1.75
621381,Matt Strahm,Kansas City Royals,P,41,0,3,4,0,35.2,107,30,14,7.32,1.49
664875,Justin Lawrence,Washington Nationals,P,37,0,0,3,1,34.1,103,43,28,7.34,1.95
694346,Trey Gibson,Baltimore Orioles,P,8,7,1,3,0,33.0,99,30,25,7.36,1.91
675919,Nick Raquet,Baltimore Orioles,P,4,0,0,0,0,3.2,11,1,2,7.36,1.36
605335,Brandon Leibrandt,Cincinnati Reds,P,1,0,0,0,0,6.0,18,3,3,7.5,2.17
693308,Nick Frasso,Colorado Rockies,P,16,0,1,1,0,16.2,50,19,6,7.56,1.74
678368,Valente Bellozo,Colorado Rockies,P,3,0,0,1,0,10.2,32,8,7,7.59,1.59
680802,Ryan Weiss,Houston Astros,P,9,2,0,3,0,26.0,78,30,20,7.62,2.12
682995,Hunter Barco,Pittsburgh Pirates,P,7,0,0,1,0,17.2,53,14,13,7.64,1.92
641312,Shaun Anderson,Los Angeles Angels,P,12,0,2,0,0,20.0,60,17,10,7.65,1.75
676680,Tom Cosgrove,Washington Nationals,P,18,0,1,2,1,16.1,49,14,6,7.71,1.47
641656,Ian Hamilton,Atlanta Braves,P,4,0,0,0,0,4.2,14,4,3,7.71,1.93
694851,Andrew Hoffmann,Arizona Diamondbacks,P,8,0,1,0,0,11.2,35,12,8,7.71,2.06
687223,Carson Palmquist,Washington Nationals,P,11,6,0,2,0,16.1,49,15,8,7.71,1.78
684320,Yariel Rodríguez,Toronto Blue Jays,P,10,0,0,1,0,9.1,28,6,7,7.71,2.04
620443,Luis Torrens,New York Mets,"1B, C, DH, P",2,0,0,0,0,2.1,7,0,0,7.71,1.71
695445,Chase Lee,Toronto Blue Jays,P,7,0,1,0,1,8.0,24,2,8,7.88,2.0
669371,Cole Henry,Washington Nationals,P,11,0,0,2,0,13.2,41,15,7,7.9,1.76
802408,Brycen Mautz,St. Louis Cardinals,P,5,1,0,1,0,11.1,34,15,9,7.94,2.21
688497,Taylor Rashi,Athletics,P,4,0,1,0,0,5.2,17,5,3,7.94,1.59
592454,Tommy Kahnle,Boston Red Sox,P,8,0,0,0,0,9.0,27,5,6,8.0,2.0
664849,Danny Young,Atlanta Braves,P,16,1,0,1,0,12.1,37,15,13,8.03,2.27
641585,J.P. France,Houston Astros,P,3,0,0,0,0,6.2,20,4,5,8.1,1.65
694341,Brendan Beck,New York Yankees,P,3,1,0,1,0,7.2,23,5,5,8.22,1.57
606303,Joel Payamps,Atlanta Braves,P,12,0,0,2,0,7.2,23,9,4,8.22,1.7
669298,TJ Shook,Colorado Rockies,P,5,0,0,0,0,7.2,23,7,2,8.22,1.83
663485,Cole Sands,Minnesota Twins,P,13,0,1,1,1,12.0,36,11,5,8.25,1.67
624522,Keegan Thompson,Colorado Rockies,P,5,0,0,0,0,12.0,36,11,2,8.25,1.75
687209,Zach Maxwell,Cincinnati Reds,P,12,0,0,1,1,13.0,39,12,10,8.31,2.15
694462,Hurston Waldrep,Atlanta Braves,P,3,2,0,1,0,10.2,32,9,10,8.44,2.16
693312,Kyle Nicolas,Cincinnati Reds,P,7,0,1,0,0,7.1,22,7,13,8.59,2.86
682274,Yaramil Hiraldo,Baltimore Orioles,P,8,0,1,0,0,9.1,28,13,10,8.68,2.04
807743,Sean Sullivan,Colorado Rockies,P,5,5,0,3,0,22.1,67,16,11,8.87,2.01
606115,Orlando Arcia,Minnesota Twins,"1B, 2B, 3B, P, SS",1,0,0,0,0,1.0,3,0,2,9.0,3.0
686628,Blake Burkhalter,Atlanta Braves,P,1,0,0,0,0,1.0,3,1,1,9.0,2.0
686563,Jonathan Cannon,Chicago White Sox,P,2,0,0,0,1,3.0,9,4,5,9.0,3.0
671382,Cameron Foster,Baltimore Orioles,P,6,0,0,0,0,9.0,27,9,8,9.0,2.78
472610,Luis García,Minnesota Twins,P,15,0,0,1,2,15.0,45,6,6,9.0,1.93
808970,Woo-Suk Go,Minnesota Twins,P,4,0,0,0,0,4.0,12,5,2,9.0,2.5
811315,Brody Hopkins,Tampa Bay Rays,P,2,0,0,0,0,2.0,6,2,2,9.0,1.5
608344,Cole Irvin,Los Angeles Dodgers,P,1,0,0,1,0,6.0,18,5,3,9.0,1.83
696522,Hayden Juenger,Athletics,P,15,0,0,1,0,16.0,48,6,8,9.0,2.0
663884,Nolan Kingham,Texas Rangers,P,1,0,0,0,0,1.0,3,1,2,9.0,3.0
657649,Jared Koenig,Milwaukee Brewers,P,9,0,0,0,0,7.0,21,7,7,9.0,2.71
681432,Luke Little,Chicago Cubs,P,1,0,0,0,0,1.0,3,1,0,9.0,2.0
675920,Seth Lonsway,San Francisco Giants,P,1,0,0,0,0,2.0,6,2,0,9.0,2.5
670032,Nicky Lopez,Texas Rangers,"2B, 3B, LF, P, RF, SS",1,0,0,0,0,1.0,3,1,0,9.0,4.0
455119,Chris Martin,Texas Rangers,P,16,0,1,1,0,14.0,42,9,2,9.0,1.93
661527,Seth Martinez,Boston Red Sox,P,1,0,0,0,0,1.0,3,1,0,9.0,2.0
687287,Patrick Monteverde,Miami Marlins,P,1,0,0,0,0,4.0,12,2,1,9.0,1.5
691384,Luis Perales,Washington Nationals,P,5,0,0,0,0,9.0,27,11,11,9.0,2.33
694820,Braxton Roxby,San Francisco Giants,P,2,0,0,0,0,2.0,6,2,0,9.0,2.0
663967,César Salazar,Houston Astros,"C, P",1,0,0,0,0,1.0,3,0,0,9.0,1.0
692437,Winston Santos,Texas Rangers,P,1,0,0,0,0,2.0,6,1,1,9.0,1.5
694363,Jared Shuster,St. Louis Cardinals,P,5,0,0,0,0,9.0,27,4,6,9.0,1.89
677588,José Tena,Washington Nationals,"2B, 3B, DH, LF, P, RF, SS",1,0,0,0,0,1.0,3,0,1,9.0,3.0
592836,Taijuan Walker,Philadelphia Phillies,P,5,4,1,4,0,22.2,68,17,11,9.13,2.07
671162,Connor Thomas,Kansas City Royals,P,15,0,1,1,0,19.2,59,15,8,9.15,1.88
605452,Joe Ross,Texas Rangers,P,8,0,0,1,0,11.2,35,7,6,9.26,1.89
669920,Jason Alexander,Houston Astros,P,4,2,1,1,0,18.1,55,14,8,9.33,1.58
668820,Max Kranick,Washington Nationals,P,17,0,0,1,0,18.1,55,11,13,9.33,2.18
681151,Jayden Murray,Chicago Cubs,P,10,0,0,0,0,16.1,49,14,9,9.37,2.08
681168,Luis Curvelo,Texas Rangers,P,9,0,0,0,0,10.1,31,6,7,9.58,2.32
676508,Ben Casparius,Los Angeles Dodgers,P,5,0,0,1,0,4.2,14,4,4,9.64,2.14
701552,Andre Granillo,Washington Nationals,P,8,0,0,0,0,9.1,28,3,8,9.64,2.25
596117,Garrett Stubbs,Philadelphia Phillies,"1B, 3B, C, DH, LF, P",5,0,0,0,0,4.2,14,0,1,9.64,1.93
666201,Alek Manoah,Los Angeles Angels,P,3,0,0,0,0,7.1,22,5,8,9.82,2.18
670912,Johan Oviedo,Boston Red Sox,P,1,0,0,0,0,3.2,11,3,1,9.82,1.91
681006,Josh Simpson,Seattle Mariners,P,8,0,0,0,0,7.1,22,10,4,9.82,2.05
608723,Austin Voth,Minnesota Twins,P,3,0,0,1,0,10.0,30,3,6,9.9,2.5
672021,Eric Cerantola,Kansas City Royals,P,4,0,0,0,0,5.1,16,7,10,10.13,2.63
623168,Tyler Heineman,Los Angeles Angels,"C, DH, P",5,0,0,0,0,5.1,16,0,1,10.13,1.88
607481,Aaron Bummer,Kansas City Royals,P,21,0,1,2,0,16.2,50,13,11,10.26,2.1
663465,Kolby Allard,Cleveland Guardians,P,4,0,0,0,0,8.2,26,9,3,10.38,2.19
605154,John Brebbia,Colorado Rockies,P,3,0,0,0,0,4.1,13,2,0,10.38,1.62
663559,Bailey Falter,Atlanta Braves,P,7,2,0,2,0,13.0,39,8,6,10.38,2.46
688692,Jared Simpson,Washington Nationals,P,4,1,1,1,0,4.1,13,4,7,10.38,1.85
696136,Jordan Wicks,Chicago Cubs,P,4,2,0,2,2,10.1,31,8,2,10.45,1.94
666126,Carlos Cortes,Athletics,"DH, LF, P, RF",9,0,0,0,0,9.1,28,1,8,10.61,2.46
640454,Matt Krook,Washington Nationals,P,11,0,0,1,0,8.1,25,9,10,10.8,2.28
656686,Corbin Martin,Chicago Cubs,P,7,0,0,0,1,5.0,15,4,5,10.8,2.0
681343,Shane Smith,Chicago White Sox,P,3,3,0,2,0,8.1,25,11,9,10.8,2.52
693713,Emiliano Teodo,Texas Rangers,P,1,0,0,0,0,1.2,5,1,2,10.8,3.0
695034,Kade Morris,Athletics,P,6,2,0,1,0,17.1,52,10,7,10.9,2.13
621242,Edwin Díaz,Los Angeles Dodgers,P,17,0,2,2,7,14.2,44,21,10,11.05,2.45
683155,Joey Estes,Athletics,P,2,1,0,0,0,7.1,22,5,2,11.05,1.91
669169,Jonathan Heasley,Tampa Bay Rays,P,1,0,0,0,0,4.0,12,2,0,11.25,2.0
543510,James McCann,Arizona Diamondbacks,"1B, C, P",4,0,0,0,0,4.0,12,0,3,11.25,3.0
680704,Nick Sandlin,Los Angeles Angels,P,8,0,0,1,0,8.2,26,6,5,11.42,1.62
676467,Colton Gordon,Houston Astros,P,4,1,0,0,0,9.1,28,11,3,11.57,2.57
606965,Chris Devenski,New York Mets,P,9,0,0,0,0,7.2,23,5,1,11.74,1.96
690440,Bradley Hanner,New York Yankees,P,4,0,0,0,0,5.1,16,7,1,11.81,1.88
676596,Josh Fleming,Toronto Blue Jays,P,1,0,0,0,0,3.0,9,1,2,12.0,2.67
656457,Tyler Gilbert,Chicago White Sox,P,5,1,0,0,0,6.0,18,4,4,12.0,2.67
434378,Justin Verlander,Detroit Tigers,P,1,1,0,1,0,3.2,11,1,2,12.27,2.18
679922,Carlos Duran,Kansas City Royals,P,2,0,1,0,0,1.1,4,1,3,13.5,3.75
656577,Alex Jackson,Minnesota Twins,"1B, C, DH, P",2,0,0,0,0,2.0,6,0,1,13.5,2.0
683766,Christian Koss,San Francisco Giants,"2B, 3B, DH, P, SS",2,0,0,0,0,2.0,6,0,0,13.5,2.5
664192,Joey Lucchesi,Los Angeles Angels,P,5,0,0,1,0,3.1,10,4,6,13.5,3.9
806960,Luis Morales,Athletics,P,5,2,0,2,0,16.0,48,13,14,13.5,2.56
691548,Rolddy Muñoz,Atlanta Braves,P,1,0,0,0,0,2.0,6,3,1,13.5,3.0
680689,Lyon Richardson,Milwaukee Brewers,P,3,1,0,1,0,3.1,10,4,3,13.5,1.5
500743,Miguel Rojas,Los Angeles Dodgers,"1B, 2B, 3B, DH, P, SS",4,0,0,0,0,4.0,12,0,1,13.5,2.5
691594,Javier Sanoja,Miami Marlins,"2B, 3B, CF, LF, P, RF, SS",5,0,0,0,0,4.2,14,1,1,13.5,2.57
678391,Jorbit Vivas,Washington Nationals,"2B, 3B, DH, P",4,0,0,0,0,4.0,12,0,1,13.5,3.0
702352,Spencer Bivens,San Francisco Giants,P,4,0,0,0,0,5.0,15,8,4,14.4,3.0
666129,Braxton Garrett,Miami Marlins,P,2,2,0,1,0,4.1,13,5,8,14.54,3.46
681806,Andrew Wantz,Chicago Cubs,P,2,0,0,0,0,3.2,11,1,3,14.73,2.18
624431,Jose Trevino,Cincinnati Reds,"1B, C, P",7,0,0,0,0,9.0,27,3,1,15.0,2.56
642152,Lou Trivino III,Philadelphia Phillies,P,5,0,0,0,0,6.0,18,7,7,15.0,2.83
676568,Ricky Vanasco,Detroit Tigers,P,5,0,0,1,0,6.1,19,4,6,15.63,3.16
682610,Roddery Muñoz,Houston Astros,P,3,0,0,0,0,4.0,12,6,6,15.75,3.25
547184,Michael Kelly,Athletics,P,5,0,0,0,0,5.0,15,6,6,16.2,3.6
700270,Yilber Díaz,Detroit Tigers,P,5,0,0,0,0,6.0,18,6,5,16.5,2.83
814305,Yunior Tur,Athletics,P,7,0,0,0,0,10.1,31,12,10,16.55,3.0
624428,Adam Frazier,Los Angeles Angels,"2B, DH, LF, P",3,0,0,0,0,2.0,6,0,2,18.0,4.5
656716,Zach McKinstry,Detroit Tigers,"2B, 3B, CF, LF, P, RF, SS",2,0,0,0,0,2.0,6,0,5,18.0,4.0
644433,Chadwick Tromp,Baltimore Orioles,"C, P",1,0,0,0,0,1.0,3,0,1,18.0,4.0
664774,LaMonte Wade Jr.,Houston Astros,"1B, LF, P, RF",1,0,0,0,0,1.0,3,0,0,18.0,3.0
699151,Jedixson Paez,Boston Red Sox,P,4,1,0,1,0,6.2,20,3,5,18.9,2.85
642215,Weston Wilson,Seattle Mariners,"1B, 3B, DH, LF, P, RF",4,0,0,0,0,3.1,10,0,0,18.9,3.3
692030,Jose Corniell,Texas Rangers,P,2,0,0,1,0,4.1,13,4,4,20.77,3.46
543309,Kyle Higashioka,Texas Rangers,"C, DH, P",3,0,0,0,0,3.0,9,0,1,21.0,3.0
687765,Mitch Spence,Kansas City Royals,P,3,1,0,2,0,9.1,28,6,9,21.21,3.0
676130,José Buttó,San Francisco Giants,P,3,0,0,0,0,2.0,6,5,4,22.5,5.0
678576,Wilkin Ramos,San Francisco Giants,P,2,0,0,0,0,2.0,6,1,4,22.5,4.5
686894,Joey Wiemer,Washington Nationals,"CF, DH, P, RF",2,0,0,0,0,2.0,6,0,2,22.5,4.5
686475,Tyler Tolbert,Kansas City Royals,"2B, 3B, CF, DH, LF, P, RF, SS",5,0,0,0,0,4.2,14,0,3,25.07,4.29
660710,Rodolfo Durán,San Diego Padres,"C, P",2,0,0,0,0,3.0,9,0,1,27.0,3.33
686747,Joe La Sorsa,Boston Red Sox,P,1,0,0,0,0,0.1,1,1,0,27.0,3.0
701780,Tanner McDougal,Chicago White Sox,P,1,0,0,0,0,0.1,1,0,3,27.0,9.0
645302,Victor Robles,Seattle Mariners,"CF, DH, LF, P, RF",1,0,0,0,0,1.0,3,0,1,27.0,6.0
683734,Andrew Vaughn,Milwaukee Brewers,"1B, 3B, DH, P",2,0,0,0,0,3.0,9,1,5,30.0,5.67
676910,Matt Seelinger,New York Mets,P,1,0,0,1,0,2.0,6,2,4,31.5,4.5
641386,Ben Bowden,Athletics,P,1,0,0,0,0,1.0,3,0,2,36.0,4.0
671083,Buddy Kennedy,San Francisco Giants,"1B, 2B, 3B, DH, P",1,0,0,0,0,1.0,3,0,2,36.0,6.0
687060,Blake Adams,Colorado Rockies,P,1,0,0,0,0,1.0,3,0,2,45.0,7.0
684516,Hancel Rincon,St. Louis Cardinals,P,2,0,0,0,0,1.1,4,1,1,47.25,4.5
671131,Jackson Rutledge,Washington Nationals,P,1,0,0,0,0,1.1,4,2,2,47.25,6.0
640902,Jhonny Pereda,Seattle Mariners,"C, P",1,0,0,0,0,0.1,1,0,0,54.0,9.0
660844,Leo Rivas,Seattle Mariners,"2B, 3B, DH, P, SS",1,0,0,0,0,1.0,3,0,1,63.0,10.0
655316,Andruw Monasterio,Boston Red Sox,"1B, 2B, 3B, DH, P, SS",1,0,0,0,0,0.2,2,0,3,67.5,9.0
687985,Josh White,Miami Marlins,P,1,0,0,0,0,0.2,2,1,4,67.5,7.5
605156,Aaron Brooks,Tampa Bay Rays,P,1,0,0,1,0,0.1,1,0,2,81.0,9.0
628708,Yunior Marte,Cincinnati Reds,P,1,0,0,0,0,0.1,1,1,1,108.0,12.0
608032,Carlos Estévez,Kansas City Royals,P,1,0,0,1,0,0.1,1,0,2,162.0,18.0
